,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.38930602073669435,0.11899055577789752,0.0030055522918701174,0.0006748424871830074,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5000000000000001,0.5,0.49999999999999994,0.4999999999999999,0.4873346991991059,0.4974714350663698,0.005062745782224761,296,0.49999999999999994,0.49999999999999994,0.5,0.49999999999999994,0.48753929558126563,0.4975078591162531,0.004984281767493731
1,0.7019765853881836,0.13603897882883803,0.002787208557128906,0.00034449125492932504,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.8494628065283358,0.8723916532905297,0.8146170309091657,0.8063264419196623,0.8101446576022847,0.8306167257807218,0.025944076328617723,233,0.8391773719238508,0.854687318789222,0.832880816463281,0.8251460836958885,0.8442698260120984,0.8392322833768681,0.010029956371523955
2,1.0066595077514648,0.10798118807144694,0.003191423416137695,0.0004179626180401487,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.8795210366603788,0.8760546569535334,0.8411223607852821,0.832743527658782,0.8214440926305333,0.8502106356259488,0.02342150087338331,129,0.8490687716039829,0.8557768385242839,0.8550365320928316,0.8451847390953556,0.8456762957729985,0.8501486354178904,0.004502807980992552
3,1.0824758052825927,0.16337905675288342,0.0028576374053955076,0.00032273297036378254,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.864348396621012,0.8755607688191958,0.8304934765608922,0.8355683864158442,0.820450735704973,0.8453081388169853,0.021024671717931126,169,0.8466426765722541,0.8452740229114853,0.845063335180341,0.8477178001423198,0.8528862226442918,0.8475168114901385,0.002852533296793949
4,1.0398468971252441,0.4405061657255224,0.003334665298461914,0.0002970699934856594,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.8750307553514312,0.8852121661110425,0.8231777585710169,0.8494753833736884,0.840224747004408,0.8546418882522623,0.0226994720688067,78,0.8460725893824484,0.8603874850199089,0.8505457263250132,0.8709103964237321,0.8600890721288651,0.8576010538559936,0.008646110950363753
5,1.1515977382659912,0.13552430373095298,0.003042936325073242,0.0003771683960521414,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.8633642253752152,0.8800777873811582,0.832324978392394,0.821754516669771,0.8513689700130378,0.8497958501511682,0.020951140702696425,131,0.8496362792137441,0.8374553818795666,0.839640220094584,0.8453211396394136,0.8630454895814433,0.8470197020817503,0.00908284570575013
6,1.131414031982422,0.26419985087140885,0.003185415267944336,0.00018530247812982163,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.8826170753711146,0.8798411326501215,0.8342799522574804,0.8280871670702179,0.8169429440615881,0.8483917823293633,0.027430061506933008,149,0.8649099726564516,0.8610253469582362,0.8429867402033426,0.8530638007110843,0.8480999790251993,0.8540171679108628,0.008066723467711383
7,0.9937299728393555,0.09960373030229804,0.0031488418579101564,0.00040013603108752095,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.8716681702616256,0.8621228958307611,0.8394143309873646,0.854969888868194,0.8317501707332214,0.8520014769626737,0.014608127501509542,101,0.8603312180776969,0.8137526899733257,0.8591233586330426,0.8636663694164244,0.8531661011191279,0.8500079474439234,0.01844250935962502
8,1.1104692935943603,0.19953863899417343,0.0027738094329833986,0.00024970184129586686,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.8805052079061756,0.8749536979874059,0.8474708811787464,0.8381759483454398,0.8194573787794126,0.8521458901436155,0.022847929973932195,95,0.8581888768508487,0.8514071620942489,0.8560841720036597,0.8714772307601242,0.8461337523146272,0.8566582388047019,0.008492509059095172
9,1.308402156829834,0.24683205005450007,0.0049267768859863285,0.0011259305783836793,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.8833141966702206,0.8836276083467096,0.8344137136271967,0.8500031042403925,0.8480163903892718,0.8598950424527596,0.020007579839938634,26,0.862765051849559,0.8649375668466426,0.852417432315761,0.8712726299440371,0.869715604865639,0.8642216571643278,0.006661435708264583
10,1.5854946613311767,0.3478519740923038,0.004550361633300781,0.0004878747587297374,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.8553678340031166,0.8847182779767049,0.8438078775157427,0.8418389520084435,0.8523623269385981,0.8556265007199074,0.015407212379917738,67,0.848118196357633,0.8383342138834838,0.8668279576820483,0.8702483390660165,0.8636052465311154,0.8574267907040592,0.012182969898254022
