,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.716251516342163,0.15564479913013343,0.10946578979492187,0.0032799153179812095,relu,0.1,"(114, 114)",0.01,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (114, 114), 'NN__learning_rate_init': 0.01}",0.8989832939588253,0.9209210241392467,0.9486432623026214,0.9103526591382247,0.9272048001811378,0.9212122435010849,0.016740517445705486,1,0.929765788148067,0.9365682128347427,0.9319081890945768,0.9246781037047876,0.9198329493974895,0.9285506486359327,0.005796996841522551
