,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20,0.4968737602233887,0.036174321432822044,0.12187490463256836,0.011692398972413268,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.8080251431523655,0.830233219867424,0.829123516039404,0.8458677193020507,0.8552950256833344,0.8336942447211733,0.016166996425646108,324,0.8419184536353806,0.8432671691734334,0.8370656190620418,0.8285647523707844,0.8292387148702223,0.8360109418223726,0.006163970644176732
21,0.8312477111816406,0.06731422361552644,0.11562438011169433,0.007654577589907133,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.8142003089944246,0.8178759672535607,0.8129643949836938,0.8436109129208711,0.8572881522755463,0.8291745659678301,0.01795861402708905,336,0.8611775408514158,0.8311587468363881,0.8114342781147822,0.8462671217995374,0.8290039545669793,0.8358083284338205,0.016822578512593032
22,0.784372615814209,0.114138212299209,0.12499961853027344,0.009882117717477192,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.7965254014214268,0.8097712625941728,0.8216230753714786,0.8550239930202124,0.8693498452012365,0.8304360992348172,0.027469687596587418,335,0.8571473169919479,0.8215853063878147,0.8299906224784209,0.8451393066695175,0.8561380783408632,0.8420001261737127,0.014143313481980278
23,0.7687478065490723,0.07355343210671997,0.11249938011169433,0.006250190747595818,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.828961316484663,0.857733718487395,0.8721721656835421,0.8626166907005237,0.8244730460734923,0.8491927813587216,0.01898033327024027,305,0.8714613412494914,0.8524448457024224,0.8658143939393853,0.8578920952973212,0.8136075695613882,0.8522440491500017,0.02038713747870906
24,0.7406234264373779,0.12601071745207015,0.12187461853027344,0.006250047702815063,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.8429845267644408,0.8851300717267959,0.8888528839922232,0.8709887250650478,0.8705357142857124,0.8716898280974276,0.01613880981508626,270,0.8811833974992823,0.8714857535349625,0.8806563080322437,0.863392298002939,0.8763670106199176,0.8746169535378691,0.006609871316955715
25,0.7968731880187988,0.055901965999089906,0.11874938011169434,0.007654636009972381,0.1,"(50,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.8686639920624649,0.898636335071954,0.9187036528426259,0.887185104052574,0.9125345949873978,0.8971311113925571,0.01797274278711626,212,0.8992656155405206,0.8980498041538606,0.8881204249966278,0.8948042711221942,0.8994318771103006,0.8959343985847008,0.004245931569924784
26,0.9124984264373779,0.2002429804991448,0.11874885559082031,0.007654305205773091,0.1,"(50,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.8722364415227523,0.899359668786803,0.888755119371379,0.8906545990317828,0.9192763953578127,0.8940418361327905,0.015360402526922024,226,0.8884946663243133,0.8912235710341274,0.8774246509422534,0.9087338008003177,0.9053178947837023,0.8942389167769429,0.011468684975150396
27,0.8281223773956299,0.21378156089449007,0.12812480926513672,0.00624997617519518,0.1,"(50,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.880466161160707,0.9002808391132293,0.8817229890528322,0.8933942773953908,0.9103444002045009,0.8932324544291074,0.01129397204718845,228,0.9127155331266229,0.9011234855317095,0.870590241914843,0.8834511552877471,0.9073087408737176,0.8950378313469279,0.01569743443256523
28,0.6593733310699463,0.12038332229617418,0.11874985694885254,0.012499868874186906,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.8444230062980644,0.887821455412868,0.8829359706229623,0.9010333529362347,0.8929211445567208,0.8818119244317493,0.01964772907984029,260,0.8902547250663034,0.8939829022873645,0.8699889643683137,0.9137019686550477,0.8804572901747811,0.8896771701103621,0.014619818574713497
29,0.759373140335083,0.167879116185781,0.13749990463256836,0.011692590133626262,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.887684999381318,0.9028842134596629,0.9162452591656133,0.8792042394974146,0.920940393217517,0.9013814931822443,0.016030359158714785,191,0.9161772557394537,0.9003960363575834,0.9130896923986933,0.8523164027125031,0.9253969891372381,0.9014752752690944,0.025849761380189927
