0,0.11234469063264337
1,0.08815386330080473
2,0.07657957923370072
3,0.07282895540613275
4,0.06874712281054682
5,0.06538125100882007
6,0.05783765398027656
7,0.056936493337642224
8,0.04368815257450264
9,0.032803811006938265
10,0.032173282954285856
11,0.02876571878857151
12,0.020322768447411987
13,0.019668070284795957
14,0.016277907831157734
15,0.0162608690643991
16,0.014721056755426827
17,0.01256813584130841
18,0.011844399312702371
19,0.010341511992414518
20,0.010298003080539192
21,0.010243913594834266
22,0.008936972648395823
23,0.008511142550553063
24,0.007466549649022559
25,0.007323989926548507
26,0.00538126990396064
27,0.005081117205932167
28,0.00504118487530226
29,0.0049038040035440265
30,0.0048427906953860175
31,0.004434426939529085
32,0.004098208239007066
33,0.0039837937733966195
34,0.0038536883221786957
35,0.0037941717864726147
36,0.0037810355606335082
37,0.0037322114638310474
38,0.0036392547670499003
39,0.0034907466660564594
40,0.0033131345479557126
41,0.0032573740681986867
42,0.003083634330779626
43,0.002683384688492514
44,0.0024194517138267082
45,0.002372392770225526
46,0.002320851348403421
47,0.0017743726824280084
48,0.0014308116316746552
49,0.0012930114829584785
50,0.0011376529961448752
51,0.0009187767590181955
52,0.0008514199055986141
53,0.0008454004815467167
54,0.000562708743934211
55,0.0005142062964679735
56,0.00013784533569008117
