,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
275,7.336604070663452,5.410441389044213,0.5826475620269775,0.6903085037151457,0.001,"(100, 25, 100)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",0.9301407656523754,0.9026246719160105,0.8855945891378962,0.9037653947102766,0.9283166109253066,0.9100889729760522,0.016912172389788475,134,0.9240353037766831,0.8731427687821688,0.8926020013695908,0.9290795025293247,0.9170003203074952,0.9071719793530525,0.021124294065215047
276,284.83370356559755,3.7967306322281176,0.9096761226654053,1.3013109836960346,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",0.924824294661377,0.9300928730062588,0.9158086008479709,0.9069250959014736,0.9066838958143307,0.9168725857105203,0.009400390188846095,67,0.9531182897562207,0.9355850582076036,0.9429499215798892,0.9212242373368087,0.9066338330466539,0.9319022679854353,0.016359995821090094
277,168.46583080291748,133.3291658731839,0.25787787437438964,0.048252831398672445,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",0.9066194091467465,0.9116898849182313,0.894750656167979,0.8938320209973752,0.9237762237762238,0.90612831079801,0.011160534420992236,162,0.9241663508904888,0.9116680288939452,0.9033665422253639,0.9126775497581125,0.9418802680494535,0.9187517479634726,0.013326859206300563
278,5.427252626419067,0.9925969440087603,0.2774787902832031,0.03454418091737363,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",0.8972652395432669,0.9236826165960021,0.9189683020391679,0.9186452654956591,0.9191294213033343,0.915531378876927,0.009327884573625796,78,0.9095601237842617,0.9325542865978925,0.9530252490666903,0.9543793766153437,0.9229291616014366,0.9344896395331249,0.017309196737262965
279,6.674349975585938,1.4063017029216698,0.2566335678100586,0.038623598119190895,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",0.9299393841754435,0.9288108217242076,0.9197456087219866,0.920522915404805,0.9335512313773183,0.9265128705890745,0.005443836915950954,10,0.9430876594669698,0.9391305308268351,0.9657602332722173,0.9649473149395832,0.9670423764294037,0.9559936229870019,0.012235669170573865
280,7.446358013153076,2.871460324823286,0.35570535659790037,0.15507405194952512,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",0.9367360090218902,0.9132444982838682,0.9027155259438724,0.9122350090854028,0.9244704570791527,0.9178841090604594,0.011685742071902278,60,0.9740510925855754,0.900505864940688,0.917921756610484,0.9674589675053569,0.9596286450740742,0.9439132653432356,0.029221303246750267
281,244.56267323493958,81.76729637793503,1.0340511322021484,1.5099585176250316,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",0.9352558551664418,0.9314657783161717,0.9216232586311325,0.9101756511205329,0.9250582750582752,0.9247189306088549,0.00869395507305892,16,0.9699917898193761,0.9355585500011045,0.9408314740771833,0.9441560449755902,0.9316941113863009,0.944446394051911,0.01347095897834526
282,210.68005328178407,107.9759287580126,0.25553231239318847,0.04720243392268449,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",0.9235455222828605,0.9319705229154048,0.9236826165960024,0.9147082576216433,0.9211057058883145,0.9230032827677999,0.005542021642917731,28,0.9729237716306682,0.9467450131436524,0.97179526828514,0.9501159734034328,0.9232727985795497,0.9529705650084888,0.018337739381301024
283,6.318604612350464,0.7363848765111292,0.2541180610656738,0.04026604229206408,0.001,"(100, 25, 100)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",0.9231578629397668,0.9256511205330101,0.9086210377548959,0.9298606904906116,0.9258589236850105,0.9226290882419182,0.007325979852964762,31,0.9759741695086522,0.9379973049990059,0.9491329607457643,0.9587863659457906,0.9569176961063725,0.9557616994611171,0.012478323353493914
284,6.8570586204528805,1.5876498627880875,0.23935956954956056,0.013424599660246166,0.001,"(100, 25, 100)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",0.9347675050848824,0.9373712901271954,0.9145265495659196,0.9302745810619824,0.921212121212121,0.9276346191569644,0.008552603616737433,4,0.9550050524188456,0.9599460999801189,0.9581479599726083,0.9784709182884533,0.93570110770907,0.9574542276738193,0.013620489448730413
