,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
71,8.00777473449707,2.2435417869426626,0.23630590438842775,0.0756323940406882,0.1,"(25, 25)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 40}",0.6440097750430355,0.6504079461385388,0.6638696915418432,0.6406816071955689,0.666124065778168,0.6530186171394309,0.01029247543652058,61,0.6590119930537431,0.6691378371894576,0.6631012446199253,0.6325669870496475,0.6575797471928507,0.6562795618211249,0.012516496845284332
72,7.670519495010376,2.263639721491625,0.18482871055603028,0.034993785519453736,0.1,"(25, 25)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 45}",0.6440097750430355,0.6504079461385388,0.6638696915418432,0.6406816071955689,0.666124065778168,0.6530186171394309,0.01029247543652058,61,0.6590119930537431,0.6691378371894576,0.6631012446199253,0.6325669870496475,0.6575797471928507,0.6562795618211249,0.012516496845284332
73,7.7953746795654295,1.9195008755120964,0.22917575836181642,0.07948971388534512,0.1,"(25, 25)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 50}",0.6440097750430355,0.6504079461385388,0.6638696915418432,0.6406816071955689,0.666124065778168,0.6530186171394309,0.01029247543652058,61,0.6590119930537431,0.6691378371894576,0.6631012446199253,0.6325669870496475,0.6575797471928507,0.6562795618211249,0.012516496845284332
74,7.777390432357788,2.336931354052692,0.1796651840209961,0.039364764968773946,0.1,"(25, 25)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 55}",0.6440097750430355,0.6504079461385388,0.6638696915418432,0.6406816071955689,0.666124065778168,0.6530186171394309,0.01029247543652058,61,0.6590119930537431,0.6691378371894576,0.6631012446199253,0.6325669870496475,0.6575797471928507,0.6562795618211249,0.012516496845284332
75,7.16035943031311,1.7788923831884873,0.17153172492980956,0.04093999065718842,0.1,"(25, 25)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 60}",0.6440097750430355,0.6504079461385388,0.6638696915418432,0.6406816071955689,0.666124065778168,0.6530186171394309,0.01029247543652058,61,0.6590119930537431,0.6691378371894576,0.6631012446199253,0.6325669870496475,0.6575797471928507,0.6562795618211249,0.012516496845284332
76,12.875415802001953,1.4556323102563062,0.1318657875061035,0.004647667158774786,0.1,"(100, 25, 100)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 2}",0.6335255609279971,0.6380573451201624,0.6499172853128529,0.6456783838402452,0.6477991509033787,0.6429955452209274,0.0062007928404921335,184,0.6459012544265601,0.6447683083785187,0.6418033233303462,0.6428630486984981,0.6406600934789496,0.6431992056625745,0.001911634406841245
77,14.849994945526124,3.293062501551015,0.15670433044433593,0.045610410231682705,0.1,"(100, 25, 100)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 3}",0.6344491287397255,0.640076590476573,0.6614111221060965,0.6456783838402452,0.6584233892849023,0.6480077228895085,0.010395204414496508,91,0.647019103851276,0.6515303204367305,0.6532326189737324,0.6423630501793658,0.6467509433949844,0.6481792073672178,0.003846567047261718
78,15.631054210662843,4.272749321701743,0.14458999633789063,0.02368282645055326,0.1,"(100, 25, 100)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 4}",0.6333727024749246,0.6390733848916614,0.6496847890865974,0.6456051631603559,0.64941379030058,0.6434299659828238,0.00632121501544772,163,0.645343131850864,0.6515470213333795,0.6414943978775545,0.6428861666884408,0.6420056263099507,0.6446552688120379,0.0036908221618670843
79,13.590174627304076,3.6673926143507556,0.13647937774658203,0.009032838689866632,0.1,"(100, 25, 100)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 5}",0.6322962762101237,0.6405415829290838,0.6486815835016859,0.6455987460670621,0.6472609377709782,0.6428758252957868,0.00596197758423414,192,0.6474776792104934,0.6520335275025099,0.6379928039703049,0.6421504633964061,0.6411783971680544,0.6441665742495537,0.00497919098348457
80,13.497516965866089,2.3132852345381316,0.14436888694763184,0.015985394873016586,0.1,"(100, 25, 100)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 6}",0.6354587514179306,0.6409937411950075,0.6564015112748327,0.6444683504022529,0.6508023505648194,0.6456249409709686,0.007335900227694299,117,0.6492197966340864,0.6514506826635476,0.6468774753114674,0.645874269726556,0.6424340084225171,0.6471712465516348,0.003056795917118539
81,14.811284160614013,3.182088905497198,0.13808188438415528,0.00751144246764974,0.1,"(100, 25, 100)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 7}",0.6380830134933371,0.6406880242888627,0.6506879946715088,0.6457580216134283,0.647952009356451,0.6446338126847176,0.004634859447869762,137,0.6554936982498447,0.6516051453899435,0.6433996575575751,0.6432484033778262,0.6408113476586987,0.6469116504467776,0.005632896351325592
82,16.521847105026247,5.929680082830382,0.1386329174041748,0.013833953585857709,0.1,"(100, 25, 100)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 8}",0.6326019931162687,0.6426340489653835,0.6511465700307262,0.6449873122547725,0.6507227127916364,0.6444185274317574,0.00675496370184499,140,0.6458017072100815,0.6593854596563924,0.6420525204532508,0.6435939391705627,0.6423344612060382,0.6466336175392651,0.006511687837267918
83,12.841814708709716,1.4407378191396834,0.1331505298614502,0.003971257666416603,0.1,"(100, 25, 100)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 9}",0.6329141271157073,0.6388280544788185,0.6563886770882454,0.6437516104436054,0.6426430987123362,0.6429051135677426,0.0077334845322928805,189,0.6483248177956855,0.6481154395593726,0.6466751723318631,0.6416671657739228,0.6385175247527033,0.6446600240427094,0.0039017670462675835
84,16.233800411224365,2.467531332184769,0.1318805694580078,0.00211696302431911,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 10}",0.6315987875313571,0.6407740791553393,0.6516847831631267,0.6402898354229473,0.6501844996592359,0.6429063969864013,0.00733874713721436,188,0.6432802008978005,0.6563408368350367,0.6425875250390043,0.6418367251236441,0.6431385723579921,0.6454367720506956,0.005475576612499462
85,16.557026433944703,4.786414144276252,0.14583783149719237,0.02109177736169806,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 15}",0.6341434118335806,0.6292802423620959,0.6649397007133502,0.6441626334961081,0.6478055679966723,0.6440663112803615,0.012383710854728081,145,0.6475557127103531,0.6405493163492068,0.6570980538436908,0.6543925497217777,0.641600362187327,0.6482391989624711,0.0066335305405673
86,17.373291063308717,3.136467177036712,0.13338403701782225,0.0009948309799161573,0.1,"(100, 25, 100)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 20}",0.6462486824391139,0.65394935893238,0.6644143217675372,0.6648793142200483,0.6727804014731014,0.6604544157664363,0.009287724471414342,2,0.6674618651890459,0.6692820161124984,0.6656895545188019,0.668248617280936,0.6646053948338778,0.667057489587032,0.0016979303933043178
87,19.719153738021852,5.3621830019999335,0.14300847053527832,0.014273332339439558,0.1,"(100, 25, 100)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 25}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
88,19.681860065460206,5.410526724782817,0.13294200897216796,0.003831924127184932,0.1,"(100, 25, 100)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 30}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
89,19.483771324157715,5.653179342624148,0.14573569297790528,0.01804412176529097,0.1,"(100, 25, 100)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 35}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
90,19.16401538848877,5.4361732055566065,0.13215084075927735,0.0016335014808781837,0.1,"(100, 25, 100)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 40}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
91,19.427174711227416,5.462601089861379,0.13546233177185057,0.004155215581347101,0.1,"(100, 25, 100)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 45}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
92,19.746030616760255,5.979832970965487,0.13264074325561523,0.002381566562071633,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 50}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
93,20.308558797836305,6.476788777525655,0.1671438217163086,0.06991403556681601,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 55}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
94,21.853791093826295,7.646797499964032,0.13326678276062012,0.0032193646296421858,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'filter__n': 60}",0.659150330776478,0.6611054051999518,0.6622422179580544,0.6497644268597805,0.6663025926044152,0.659712994679736,0.005496347343347471,11,0.6845330610291899,0.6665822709204643,0.6620970929251051,0.6573151655001267,0.6741378223807809,0.6689330825511333,0.009567462686671656
95,6.8276505947113035,2.024239236027604,0.13935632705688478,0.016482242533946704,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.6329873477955966,0.6382102035732351,0.6495319306335249,0.6456783838402452,0.64941379030058,0.6431643312286364,0.0065427348109081945,168,0.6452667026243277,0.6445175069822908,0.6416870752172185,0.6428630486984981,0.6417946438003144,0.64322579546453,0.0014409206072348228
96,8.097738456726074,3.3775173957182623,0.12804884910583497,0.018579255887272075,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.6299841481341559,0.6314395119849912,0.6492197966340864,0.6379777073469795,0.6501048618860528,0.6397452051972532,0.008537882559284601,298,0.6422618986895636,0.6408033262920815,0.6398001207071702,0.6348566552990874,0.6421983036496148,0.6399840609275035,0.002723480637833007
97,8.481802463531494,0.43267965253307683,0.11831421852111816,0.0009409224236337536,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.6309873537190673,0.6322834420235365,0.6489140797279415,0.6452133913877343,0.6457195190536662,0.6406235571823892,0.007458982605608303,256,0.6440907291430481,0.6399944023201574,0.6407053833489262,0.6423797510760146,0.6404076878093984,0.6415155907395089,0.0015215787860011455
98,9.899142599105835,1.4832203231270946,0.11875376701354981,0.0026049402312191133,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.6326019931162687,0.6368280604022891,0.6517644209363097,0.6453726669341004,0.6477991509033787,0.6428732584584693,0.0070937654399136196,193,0.6450525115680447,0.6455756280771193,0.6422484063395614,0.6445191112556143,0.6418312541402591,0.6438453822761196,0.0015173573532113404
99,9.484565925598144,1.77159418167021,0.1229322910308838,0.0034807579176586553,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.6272930824721539,0.6339777191939209,0.6499108682195591,0.643678389763716,0.6484902224888515,0.6406700564276403,0.008710091608187817,253,0.6404346725094026,0.6433415335010113,0.6387236944423692,0.6428049246419343,0.6413312556211269,0.6413272161431689,0.0016622919435239165
100,12.5334623336792,2.2141162358905917,0.12694706916809081,0.01125585224744791,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.6354651685112244,0.6413726787810419,0.6550001168240059,0.6448408708949935,0.6427959571654086,0.6438949584353348,0.006369463868006535,148,0.6519092580227651,0.6495987342201206,0.6444992018123187,0.6442898235760057,0.6387715346955779,0.6458137104653575,0.004585291891944545
101,10.473677825927734,3.614280478861158,0.12130436897277833,0.0039427777302957,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.6316784253045403,0.638210203573235,0.6495255135402312,0.642442687952549,0.6493341525273969,0.6422381965795905,0.006800483704271183,214,0.6438781423600883,0.6448431333317316,0.6396074433675062,0.6383001251497731,0.6416735828672164,0.6416604854152631,0.0024720204041278706
102,11.248903131484985,2.5083223955025624,0.11871900558471679,0.001584470056408522,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.6333727024749246,0.6380765964000435,0.6494522928603418,0.6450605329346618,0.6465634490922118,0.6425051147524367,0.005903833537056009,206,0.64466876116204,0.6555669189297338,0.6412802068212713,0.6453996516341044,0.6393463581679231,0.6452523793430145,0.0056109048621057105
103,9.276293516159058,2.657830511241118,0.11987552642822266,0.0018552346191142962,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.6295255727749385,0.6338980814207378,0.6500637266726316,0.6478440705564343,0.6477195131301956,0.6418101929109875,0.008401927928387936,217,0.6426074344823001,0.6424163614159594,0.6397419966506063,0.6506680852282131,0.6408479579986435,0.6432563671551444,0.0038525711611516406
104,11.93864164352417,3.531985574807847,0.122398042678833,0.007323334451777253,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.6312930706252123,0.6308216610794077,0.656700811087684,0.6449140915748831,0.6644362057010773,0.6456331680136529,0.01342820279253182,116,0.6444147512191655,0.6428749367751767,0.6533742475135407,0.649344724277246,0.6539285033791753,0.6487874326328609,0.00451349095840341
105,14.69604525566101,3.3031501778805428,0.12257876396179199,0.006778145613330694,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.6521946952686934,0.6416244262871784,0.6563822599949517,0.6444619333089593,0.6656719075122443,0.6520670444744054,0.008609479292447328,69,0.6771737656721049,0.662410831197867,0.6521655304023779,0.6491305332209628,0.6635167925459043,0.6608794906078435,0.009887111484413826
106,8.028529071807862,0.7828225880389633,0.11976094245910644,0.0018159856366552554,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
107,9.259120512008668,1.0970410995181907,0.13112192153930663,0.021941089156023528,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
108,9.620570182800293,0.9286647766856633,0.12808780670166015,0.008529966566277672,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 35}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
109,9.740422105789184,1.063210407194884,0.12338113784790039,0.007362537985785171,0.01,"(50, 50)",40,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 40}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
110,9.589485216140748,0.7732015304144486,0.11909699440002441,0.0007719718352106619,0.01,"(50, 50)",45,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 45}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
111,9.697464084625244,1.1991363928335639,0.1370543956756592,0.019295523189481474,0.01,"(50, 50)",50,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 50}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
112,10.084624433517456,0.7537399805164474,0.11751532554626465,0.00236794100695955,0.01,"(50, 50)",55,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
113,11.350807428359985,1.141054371156402,0.14856977462768556,0.04007112804690008,0.01,"(50, 50)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.6477965182497195,0.6572839438731403,0.6272134446989708,0.6365351776827317,0.6361973753101183,0.6410052919629362,0.010434829156847457,232,0.6645113186007839,0.6760154391973825,0.6212340300760935,0.6425852626022662,0.6384722348827266,0.6485636570718506,0.01945463833675358
114,4.613358974456787,1.6662593663054697,0.12845702171325685,0.030269819151665787,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.6329873477955966,0.6382102035732351,0.6495319306335249,0.638901275158708,0.6397195368240783,0.6398700587970285,0.005374752014377703,287,0.6452667026243277,0.6443829536991906,0.6417451992737823,0.6341655837136145,0.6340955715803721,0.6399312021782575,0.004875924175610741
115,7.617416572570801,0.9440379236658619,0.12195677757263183,0.01973385047420921,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.6324491346631962,0.6325159382497921,0.6498376475396699,0.6400573391966918,0.6463373699592497,0.64023948592172,0.007066609299807236,267,0.6440142999165118,0.6417069846605141,0.6404362767827259,0.6376671776208642,0.6409642061117712,0.6409577890184774,0.0020495703228275274
116,7.3161797523498535,0.9966157773118588,0.13694524765014648,0.047926437486732316,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.6299841481341559,0.6345159323263213,0.6492197966340864,0.6433662557642774,0.643719524977137,0.6401611315671956,0.006934459803593534,271,0.6416854709438952,0.643303318887743,0.6392037835182057,0.6403598475561898,0.6385788573559138,0.6406262556523894,0.0017073280077654787
117,6.729243564605713,0.6725258296229588,0.1836141586303711,0.06633664749008465,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.6314459290782847,0.6341305776469932,0.6493726550871588,0.6422898294994766,0.6343374055000742,0.6383152793623975,0.0066118951738211775,322,0.6421854694630273,0.6431886750479386,0.6394163703011656,0.639627352810802,0.6357086067042498,0.6400252948654366,0.002601394708838815
118,7.621640062332153,0.7117087746524248,0.14245591163635254,0.050200320561475345,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6314459290782847,0.6342834361000659,0.6481433703692854,0.643598751990533,0.6387959690123501,0.6392534913101038,0.006062673395710082,303,0.642992789161628,0.6426488576422148,0.6384728930461414,0.6410907380282542,0.6354211949680774,0.6401252945692631,0.002841899391055465
