,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.48512721061706543,0.03382225916926115,0.10536823272705079,0.0013052726196044826,relu,0.1,"(23, 23)",0.13,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (23, 23), 'NN__learning_rate_init': 0.13}",0.9111454578407877,0.896073087017969,0.8779931354734504,0.8999192408641226,0.9025184959967567,0.8975325626193141,0.010954771666553636,1,0.9085085891120376,0.9023746934988623,0.9135876648479091,0.9229450617420307,0.8986198404011159,0.9092071699203912,0.008569488935279009
