,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.32309327125549314,0.01519538024837098,0.004198694229125976,0.0009795887026840411,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.364483642578125,0.038148684767031385,0.003998517990112305,0.0015492350183843103,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3996719837188721,0.005453615186438972,0.003998613357543946,0.000894042543635477,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.6012073516845703,0.09902532071635922,0.004198598861694336,0.0003994465585794849,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,248,0.0,0.0,0.008316646354840971,0.0,0.0,0.0016633292709681943,0.0033266585419363887
4,0.681381368637085,0.17686359963137052,0.004998254776000977,0.0014138414516710772,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.0,0.0,0.0,0.31387041143138583,0.0,0.06266268196278778,0.12546453705443938,224,0.0,0.0,0.0,0.2621411969088198,0.0,0.05242823938176396,0.10485647876352792
5,0.8155392646789551,0.09943387930806274,0.003998184204101562,1.1738332390872165e-06,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.0,0.0,0.6653767081872056,0.293474426807759,0.05475001504121269,0.2026556762309082,0.25555531951897287,177,0.0,0.0,0.6941069937553677,0.2257273407852945,0.10634041337038469,0.20523494958220936,0.25823969951339343
6,0.6835815906524658,0.2123249749400885,0.004598474502563477,0.0004894742045926826,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.6157915672235458,0.0,0.7148385606191875,0.0,0.0,0.2665172933559433,0.32749723440850753,166,0.6228775107814334,0.0,0.7100019780751158,0.0,0.0,0.26657589777130986,0.32764787682661783
7,0.8601248741149903,0.2699782636937899,0.004198598861694336,0.00039968516200282006,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.41548959591137424,0.6801805842078508,0.7222643711701193,0.32039030278643876,0.0,0.42789689817271653,0.2626131324039344,122,0.45803860666577806,0.6812758716889916,0.7149094306276333,0.2693297878381068,0.0,0.424710739364102,0.26671113456440415
8,0.9053108215332031,0.1799543838358728,0.0043983936309814455,0.0004904271771621258,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.23148930418032426,0.0,0.27922859923783755,0.2926045016077159,0.280201170070819,0.21664943034654485,0.1103513374442096,173,0.3190441169062769,0.0,0.40670079463567754,0.2601336476371484,0.28089292081736306,0.2533542959992932,0.13625199887093603
9,1.1080451011657715,0.34768473012803414,0.005399322509765625,0.0004883525049476748,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.7812647560931312,0.0,0.16010556410820329,0.6856103659922693,0.38922509896710056,0.403289812954131,0.2982904340914316,133,0.7645746701014388,0.0,0.27251350875005725,0.6970207692566688,0.3636605254972032,0.4195538947210736,0.2817082236335827
10,1.3825581073760986,0.25299596036203353,0.005797481536865235,0.0007473367878258214,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.7229709102010535,0.7511349566652906,0.3935320109053304,0.7071788011975271,0.5744449281671726,0.6298839094939402,0.13290261291018743,42,0.683530041799099,0.7651737179557567,0.4225909671909266,0.716966216008735,0.573318321452375,0.6323158528813785,0.12239691648796087
11,1.5571018218994142,0.27222858867901456,0.00639801025390625,0.0004886761433829505,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.5939020278406605,0.7198849334771661,0.6472617963970446,0.6578080153077474,0.6658975542224255,0.6569185439422472,0.04030568375050357,26,0.5995720923015405,0.7447808080018776,0.645040863352288,0.5974800230088037,0.7153701851501906,0.6604487943629401,0.06006112061584394
12,2.216290283203125,0.3182770867887817,0.007997751235961914,0.001095191722766581,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.6360460661242678,0.31699427718337897,0.771927840298592,0.7210090958070534,0.7170387563754071,0.6325280525087158,0.1637091641748659,38,0.6719432804855126,0.344266564905838,0.7737885113226676,0.7280973840518234,0.7158483916837868,0.6467888264899256,0.15470080176582449
