,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,7.713320875167847,0.16975460359508035,0.03731837272644043,0.0021234454303769427,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.4999999999999999,0.49999999999999983,5.551115123125783e-17,361,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.4999999999999998,0.49999999999999983,5.551115123125783e-17
1,12.245083427429199,3.419297704966251,0.0388857364654541,0.002988737564195626,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.538423744693146,0.5478058641702089,0.5408219276355907,0.5382644691467798,0.5615193570796498,0.5453670725450751,0.008788163849379993,352,0.5473472888109914,0.5427692686389409,0.5450335564617002,0.5426083888192513,0.5596507077395737,0.5474818420940915,0.006325383681861585
2,19.244372940063478,5.643080230229532,0.037578248977661134,0.00035030314050716536,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.5808538946326444,0.5927678042253433,0.5876117520343008,0.6042488068319996,0.5939431195432083,0.5918850754534992,0.0077178345733373566,310,0.5947430760386063,0.584919082098975,0.5890337140918379,0.6025458501315831,0.5995481214535273,0.5941579687629058,0.006501809950009538
3,20.87716999053955,4.197603465913993,0.04075679779052734,0.001529223327872435,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5996887216130005,0.5719367676080925,0.5840895905203406,0.5793060588220388,0.5656786207790746,0.5801399518685094,0.011617846190277479,319,0.6103190891413237,0.5813474760584829,0.5917623362036936,0.5795831867548561,0.5592486521635968,0.5844521480643905,0.016679924876502758
4,21.08200545310974,7.75088561412211,0.04007143974304199,0.0012723979269344404,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.6474522987838128,0.6466751723318631,0.6359969645503312,0.6099842073688634,0.637073390815132,0.6354364067700006,0.01357571293440206,237,0.647126672434372,0.6401170675265789,0.6398399395937617,0.6300509517207515,0.6426799969987748,0.6399629256548478,0.005603353588114516
5,19.084003829956053,3.0617173824032826,0.04026660919189453,0.00044519230626559043,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.6352390893782627,0.6477040462899493,0.6510990177240117,0.6249873714894798,0.6491786614206654,0.6416416372604737,0.010013578475440174,181,0.6502772595655,0.6480662829793346,0.6483552989888306,0.6355024370145839,0.6509580473476179,0.6466318651791734,0.005672683706657293
6,14.737456798553467,0.5468416731042024,0.04379358291625977,0.01048827902780687,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.6346944591525685,0.6470926124776595,0.6284812319766062,0.6357169160173609,0.6532711215334943,0.6398512682315378,0.009005473909607877,200,0.6413800419842441,0.6416825503437422,0.6357580512307819,0.6483999306953923,0.6535489076297264,0.6441538963767773,0.006173930336494
7,18.642356824874877,9.786598666562329,0.041298961639404295,0.00024019990182485605,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.6189938063531856,0.6221370302811114,0.622793383746457,0.630408005373246,0.6338569462073168,0.6256378343922634,0.005564134572443386,259,0.6264086753836022,0.610829741680732,0.628784398499519,0.6430441259079775,0.642231047279498,0.6302595977502657,0.011843013863308199
8,14.365541934967041,2.5665317104200986,0.041174125671386716,0.000768696054150461,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.6501561986324021,0.6516912002564205,0.6393187153045042,0.6369809188553617,0.650767632444692,0.6457829330986762,0.0062951070878250635,131,0.6570447426070971,0.650478616435196,0.6380923511867838,0.6485319335952603,0.6476346923201214,0.6483564672288916,0.00609743342549737
9,18.09383268356323,5.6727388727947785,0.04256439208984375,0.0002501802391945264,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.6543886830117163,0.6606275785608533,0.6636628636887624,0.6383823133061884,0.644468350402253,0.6523059577939547,0.009569351006964428,40,0.6649978247699142,0.6597573219857183,0.6696705793384733,0.6571003162804289,0.6424404255158108,0.658793293578069,0.009252279390364057
10,14.498427772521973,6.197519447488965,0.0420316219329834,0.0020881423090467815,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.6152006460532079,0.6492866002206822,0.6472390538374382,0.623824890358202,0.6570065279938291,0.6385115436926718,0.01608372752649914,217,0.6116736717192773,0.6430541217648389,0.6497763149364593,0.6386655703858054,0.6569005636840564,0.6400140484980874,0.015457643001383874
