,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.44259190559387207,0.02477661251377565,0.0034981250762939455,0.0007425993350787177,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.8042319363569261,0.809976540313619,0.838570605424538,0.8109828025082262,0.7647917054696715,0.8057258769082933,0.023663422397780423,277,0.8121382138987774,0.7974169813022692,0.8491430743656817,0.8022874113879013,0.8079544679542363,0.8137880297817732,0.01836848913402174
1,0.6121374130249023,0.02285140034591591,0.004189300537109375,0.0005128310237165956,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.8057902074961043,0.8452895419187553,0.8413795941885829,0.8565840938722294,0.8317501707332217,0.8361381425222278,0.017153625043212942,242,0.8325207656193573,0.8441774158215531,0.8411556254268522,0.8393388176646426,0.8160992532713611,0.8346583755607533,0.010037363379008239
2,0.6916839122772217,0.23468559509184125,0.0040608406066894535,0.0007673531151177213,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.831501681292545,0.8372329917273739,0.8463699222126189,0.8085304525982492,0.8432979449928604,0.8333923926562407,0.01342979541516985,253,0.872517154207295,0.84299125033826,0.8438958545417059,0.8041654924638699,0.8476682584352797,0.8422476019972821,0.0219050045561901
3,0.7046671390533448,0.1421718580627907,0.003719043731689453,0.00019225707599383849,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.8451160501927335,0.866526731695271,0.8924147014034655,0.8254796051406221,0.8432979449928604,0.8545807180899345,0.022965544818581988,215,0.8743164112882422,0.8695063335180341,0.8913676017679729,0.8116893979460137,0.8429913926109509,0.857974227426243,0.027863756650297
4,0.8899995803833007,0.18463851495112507,0.0037682056427001953,0.00037843630634761384,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.8276880177150824,0.8700662633246903,0.8699427912911059,0.876420189979512,0.8789346246973365,0.8645824020601256,0.018810406121360233,177,0.8505172057988959,0.8667197144440291,0.8815084468383956,0.8596998158592655,0.8962339295066546,0.8709358224894481,0.016203196745567472
5,0.9535536289215087,0.17677124932372346,0.004322052001953125,0.00044936449190601695,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.8458131714918397,0.8756842408527802,0.8936391324031773,0.8769479108462159,0.8789346246973365,0.8741879041026384,0.015608473910325516,130,0.8713253882267966,0.8683749339587385,0.8934918753140987,0.8563612195238076,0.8955306946262045,0.8770168223299292,0.015152025754259132
6,0.6830928325653076,0.10383630789627929,0.004184246063232422,0.0006280528449157096,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.8864102353809563,0.8832571922459563,0.864942173930938,0.8810765505680759,0.8712981933320917,0.8774019411238008,0.008020569111550375,95,0.8914615900531394,0.8761574939113179,0.8652204167364663,0.8555145067125796,0.8839649579281529,0.8744637930683312,0.012857537229038494
7,0.8947116374969483,0.061952082080681134,0.004102182388305664,0.0004905839728228476,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.8907569917165585,0.9025496974935177,0.8144935588755813,0.8899236356863475,0.8701496243869126,0.8735765909100777,0.03132600679476213,134,0.8925192178713305,0.8844638738193111,0.8048142468718994,0.8577747666714278,0.8793363470132783,0.8637816904494494,0.03165055471056747
8,1.0327213287353516,0.2697860636761609,0.004803228378295899,0.0009294856280489467,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.8657836463544657,0.9128081656171543,0.8998641807630571,0.8370584218041845,0.8736574160302975,0.8778489633519125,0.026578132619561448,84,0.8807834184594748,0.8881235261523395,0.8910183884643637,0.8435170494246084,0.8735669900388999,0.8754018745079373,0.01705688022836712
9,1.3118991374969482,0.18637014059478244,0.0071274757385253905,0.0017525256826565166,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.874600180431395,0.8947298020331728,0.8745832818866527,0.8441981747066494,0.8832805612466629,0.874287894224411,0.016749633448974698,127,0.8527717587576742,0.8637771735628776,0.8822068734456143,0.8487691137696349,0.8863686958177792,0.866778723070716,0.015174618493481623
10,1.828254270553589,0.12040914051682111,0.006454992294311524,0.0005654633590232602,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.8664602640859509,0.891920813269128,0.8628637280322673,0.895045632333768,0.9040479294716584,0.8840461270213935,0.01637775094794772,16,0.8669929835422794,0.858293493808229,0.892673607979073,0.8917346417491183,0.9004192386533406,0.882022793146408,0.01634113760414792
