,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
276,3.112491226196289,0.31052585556044765,0.003125905990600586,0.006251811981201172,0.001,"(100, 25, 100)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 20}",0.8839253020871474,0.9077435314010167,0.913377466899825,0.9029558644891349,0.8914144871970406,0.8998810045809479,0.01077013421821217,120,0.9498454356192029,0.9405762100751692,0.9344172501620359,0.9500713460316429,0.9495802172241092,0.944898091822432,0.006351185271761704
277,2.4874914646148683,0.4826458402980618,0.009376955032348634,0.00765625174767888,0.001,"(100, 25, 100)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 25}",0.8973896969099037,0.9002808391132293,0.9228358071356135,0.9107724102299148,0.8858745439642549,0.9034342356050384,0.012527336933005196,101,0.9596120602563807,0.9259111098849516,0.9621022699416559,0.9406368747160205,0.9224794748950053,0.9421483579388028,0.01646777015227146
278,2.7749921798706056,1.0772661824390541,0.012500762939453125,0.006250381969918099,0.001,"(100, 25, 100)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 30}",0.9197873597164793,0.9257704387847125,0.9249831319389071,0.8953149187561211,0.9177574296516694,0.9167232861826415,0.011125332670750459,45,0.9844999675267584,0.937476610591841,0.9475339001702279,0.9235642876407326,0.945992993612245,0.947813551908361,0.02021961869982937
279,2.718737983703613,0.5594502185478633,0.006250143051147461,0.007654830647727922,0.001,"(100, 25, 100)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 35}",0.8979136131056632,0.9230350884260566,0.919454718819745,0.9109845995166498,0.9129260972019193,0.9128581611518649,0.008652000692874055,62,0.9265274756763079,0.9436061771618487,0.9529052679177001,0.9744248811206772,0.9554717718706306,0.9505871147494329,0.01565293925628045
280,2.3968673229217528,0.619789046334003,0.006250238418579102,0.007654947478203555,0.001,"(100, 25, 100)",40,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 40}",0.9356612832824094,0.9346914319952068,0.9064036243292742,0.9280520669141205,0.9127294379579038,0.9235146905868775,0.011850787184949791,17,0.9669375384414881,0.9449385824933703,0.9237939069646972,0.9750045313681183,0.939042410307452,0.9499433939150252,0.018679062114428636
281,2.959365463256836,0.46410198430167693,0.009375476837158203,0.00765504515982306,0.001,"(100, 25, 100)",45,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 45}",0.9265165231395758,0.9409828783718303,0.9337686567164178,0.9043147658787773,0.9247967479674787,0.9260764485064844,0.012302614406951937,8,0.959199907642722,0.975606719767381,0.9632399975928674,0.9394221089576704,0.973828602052077,0.9622594672025435,0.012991237880566794
282,2.7499902725219725,0.7134328624723523,0.012500476837158204,0.006250238717791437,0.001,"(100, 25, 100)",50,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 50}",0.9488332284455632,0.9223779342966507,0.9435516250913697,0.9143722638338487,0.9139266494540692,0.9286231807767822,0.01476267654916378,4,0.9782745977737347,0.9488268731749261,0.9740054920173893,0.944275322700035,0.946655088366263,0.9584074748064697,0.014612494336904085
283,2.7968655109405516,0.6524427578686293,0.009373950958251952,0.007653799004240736,0.001,"(100, 25, 100)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 55}",0.9246123740828895,0.9337686567164178,0.9056901171649241,0.934691431995207,0.932990301974148,0.9263479745457571,0.010940711747160214,7,0.9519849111987992,0.9757279824803469,0.9341201430371148,0.9722001203419814,0.9664084540180583,0.9600883222152602,0.015305229779421711
284,2.3406206607818603,0.2835637242667419,0.006247043609619141,0.007651034646015066,0.001,"(100, 25, 100)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.9190426143276502,0.9261856261068061,0.9211644048482339,0.9194813182307418,0.9042808551495888,0.9180355481298643,0.007324169945608725,41,0.9458966957475275,0.9292864850924004,0.9503783902354922,0.9476240261711211,0.9539010853042063,0.9454173365101495,0.008507522314589509
285,1.03437180519104,0.3667583876314138,0.003124523162841797,0.006249046325683594,0.0001,"(50, 50)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.5004767315805289,0.49485911623891415,0.4199906479815234,0.46075583415569854,0.49411718126208476,0.47404187725937674,0.030442373139294505,361,0.5089702021288144,0.5085766512238274,0.40486974784600216,0.43064628300340524,0.5068287514583066,0.4719783271320711,0.04502063416582927
