,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.7592079162597656,0.1721586037079154,0.003409290313720703,0.0005096999261425969,relu,0.001,"(23, 23)",0.13,"{'NN__activation': 'relu', 'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (23, 23), 'NN__learning_rate_init': 0.13}",0.60224881275547,0.6207522544565067,0.6518606773357151,0.6053188160035067,0.6366250169888431,0.6233611155080083,0.018794766089396207,1,0.6129780693368576,0.6124353313309808,0.6557196951123796,0.6199844656980035,0.6409217545715207,0.6284078632099485,0.017127098867647357
