,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9534953117370606,0.3030265466186823,0.006597185134887695,0.0007990125451892323,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.0,0.833672076444714,0.0,0.0,0.0,0.16680838796653327,0.3335242972685225,293,0.0,0.8121239078955035,0.0,0.0,0.0,0.1624247815791007,0.3248495631582014
1,1.635279369354248,0.29537158818117465,0.007998800277709961,0.0016690984409398113,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.0,0.7467111358161944,0.7395139014791983,0.6952821691461923,0.7605254872778262,0.588021711273749,0.2953075188488809,267,0.0,0.7637137253895225,0.794527232938272,0.7331334805729355,0.7529446578637938,0.6088638193529048,0.3050792630732116
2,1.9761679649353028,0.2250050321336509,0.009996175765991211,0.002097420349223965,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.7158789580408655,0.7406711745554719,0.812181063157242,0.7440335886859145,0.7650338852191808,0.7555430397072751,0.03234234159886726,199,0.7354567500495356,0.7567733001525269,0.8112098019274069,0.7198789850377852,0.7465640501458094,0.7539765774626128,0.031125677561280377
3,2.2628790378570556,0.3620532529143414,0.011993122100830079,0.0035722003647032674,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.8146538234169082,0.7224745149099684,0.826124612607348,0.7540238313473859,0.7650338852191808,0.7764941025508906,0.038675190755154625,147,0.798232647292924,0.7274119399224012,0.8232024101076981,0.7268230316479741,0.7498099930135217,0.7650960043969037,0.03896912313464974
4,2.448819160461426,0.38998243534955623,0.011793422698974609,0.002134636415143815,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.8452363146874063,0.0,0.7910383755027296,0.7498528546203631,0.7896218825422359,0.6351236705029318,0.3190964822365324,252,0.8213132829114338,0.0,0.813875306883112,0.7465739576099896,0.780881617489463,0.6325288329787997,0.31737475507911084
5,2.3836366653442385,0.6472237452502275,0.01239633560180664,0.0017417191595874057,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.8438322414468893,0.7907145138962836,0.7948516498752195,0.7178685718538342,0.7835051546391746,0.7862114862097586,0.040233661554553914,124,0.8191842853874145,0.8127741099537132,0.8121867961736243,0.7180152661186155,0.7767456269902182,0.7877812169247171,0.03793547639449962
6,3.7807898044586183,1.4496324852826936,0.014995908737182618,0.0021902988663574305,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.8103488426249346,0.7695594796707097,0.6976226097782046,0.7413441955193467,0.7308188727950657,0.7499778970494305,0.038002839121524204,219,0.7609665449650677,0.7734011940517755,0.6381782463284016,0.7271481629973604,0.7187185657262906,0.7236825428137792,0.04734908110319379
7,3.9285428047180178,0.9799700576025981,0.01739225387573242,0.007142752575205639,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.8195793818257691,0.6523461572321506,0.8306818067324258,0.7631027253668748,0.7889335118250771,0.7709457848578749,0.06387174477507059,178,0.7708526724552203,0.6170257850375277,0.8074194978562999,0.7613445850792501,0.760614466709779,0.7434514014276153,0.06548422760531314
8,6.622279262542724,2.891557737556509,0.01659426689147949,0.0032610660812357247,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.8300182898948324,0.8056048944148414,0.8425517047274278,0.751387732445183,0.8130330198994087,0.808552010559314,0.031334353829153276,63,0.8221395535893795,0.8002511649106161,0.8358754301737713,0.7561001338323039,0.8095515038976427,0.8047835572807427,0.027134062659543087
9,7.2964616298675535,3.0115388021578964,0.021593713760375978,0.003926888273082329,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.8730240302588025,0.706853860559822,0.7547510006851538,0.828014866077149,0.8017871649065791,0.7929022040998849,0.0576365705639729,102,0.8604625026360334,0.6368458968059766,0.6912492865847059,0.8014670967982034,0.7960925399025213,0.7572234645454881,0.08120339152075724
10,8.249960279464721,1.3434761500358925,0.035385942459106444,0.010478799843331834,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.8070931519848162,0.7753968504433993,0.847264752131093,0.7699597251836044,0.8186829911725899,0.8036893122531147,0.028538305521185924,93,0.7922378199834813,0.7730818842599256,0.8311428694619429,0.724975633107759,0.768649742519421,0.7780175898665058,0.03449660043315277
