,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.7708008766174315,0.038917060552270934,0.01333756446838379,0.002332056440551505,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,7.446335752961717e-17,199,0.5000000000000001,0.49999999999999983,0.49999999999999983,0.49999999999999994,0.5,0.5,1.1905815549843722e-16
1,3.165613222122192,0.04062063557454331,0.01960477828979492,0.0036443784640248357,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,7.446335752961717e-17,199,0.5000000000000001,0.49999999999999983,0.49999999999999983,0.49999999999999994,0.5,0.5,1.1905815549843722e-16
2,3.518526887893677,0.1972314159999179,0.014990234375,0.005841781846652064,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,7.446335752961717e-17,199,0.5000000000000001,0.49999999999999983,0.49999999999999983,0.49999999999999994,0.5,0.5,1.1905815549843722e-16
3,4.186931848526001,1.026421270500016,0.012948942184448243,0.002061935848642448,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5100201545179712,0.49999999999999994,0.5020040309035942,0.004008061807188462,192,0.5000000000000001,0.49999999999999983,0.49999999999999983,0.5162231941581087,0.5,0.5032446388316216,0.006489277663243497
4,4.2451372146606445,0.8770856469048955,0.01584653854370117,0.0027304949924828775,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.5000000000000001,0.5000000000000001,0.5162982868659726,0.5000000000000001,0.49999999999999994,0.5032596573731946,0.006519314746388998,189,0.5000000000000001,0.49999999999999983,0.519061428287364,0.49999999999999994,0.5,0.5038122856574728,0.007624571314945617
5,4.926275587081909,0.2889601513170804,0.013424348831176759,0.0009517201477108788,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5000000000000001,7.446335752961717e-17,199,0.5000000000000001,0.49999999999999983,0.49999999999999983,0.49999999999999994,0.5,0.5,1.1905815549843722e-16
6,7.060302782058716,1.5364303593397803,0.017150354385375977,0.0028485600957659876,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.5247291704398339,0.5407356399059456,0.5000000000000001,0.5237722539469266,0.5193917397587122,0.5217261239008062,0.013054054224123543,132,0.5262840459573183,0.5424896418558559,0.49999999999999983,0.5233260205169394,0.5257711595640912,0.5235741735788408,0.01360711825283547
7,7.087026834487915,2.6087896462220797,0.014110374450683593,0.00252553142003259,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.5282380482831252,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5172930738985785,0.5091069689924214,0.011678380512096376,170,0.5247716411768164,0.49999999999999983,0.49999999999999983,0.49999999999999994,0.5227191548766095,0.5094981592106851,0.011650914667464552
8,9.317222166061402,2.7657912950692274,0.016588401794433594,0.0009752294426419522,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.5309943050329021,0.521340275445079,0.5240107490762513,0.5000000000000001,0.5116712034143227,0.5176046210904198,0.010765262287111372,150,0.5271438349836648,0.5139779693692855,0.5288363857132224,0.49999999999999994,0.5183096566822636,0.5176535693496873,0.01039912996564733
9,11.555176734924316,2.296919972389709,0.019892311096191405,0.0010028949545952002,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.5000000000000001,0.5148841115216662,0.5144373530399733,0.5247699025864966,0.5402843028531102,0.5188723935714837,0.013303825706910487,148,0.5000000000000001,0.5155750899808873,0.5264110795150092,0.5240758140214912,0.5501539758809595,0.5232431918796695,0.01633379822791081
10,16.606651782989502,3.351073060312813,0.027402877807617188,0.0035720678684961977,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.5784027260714117,0.5583036614040982,0.5388747060799464,0.5484380248572389,0.5874540444265215,0.5622940168319008,0.018159107989331527,78,0.5775891934793016,0.5615823640105162,0.5532234383384252,0.5478623644084584,0.5827957084023779,0.564610613727816,0.013553472733221467
