1,7.041949935589544
2,3.18049572784102
3,2.05561407960785
4,1.6313823363934694
5,1.5908692201985724
6,1.4718669456248608
7,1.4223734025953605
8,1.370671256082652
9,1.3329268704514827
10,1.285691813871432
11,1.2478508480195218
12,1.1544959020586516
13,1.1194210865191319
14,1.093532649709203
15,1.0825281113208314
16,1.0782439445242114
17,1.039132880100696
18,1.0203884038883388
19,1.0085917447250055
20,0.9955278877355693
21,0.9931223931484975
22,0.9787228131717837
23,0.9612448658867465
24,0.9422268726684979
25,0.9394360990466378
26,0.9242415732031778
27,0.9114939582699441
28,0.8905075292007909
29,0.8776669436905518
30,0.8654243313430312
31,0.8235675582820928
32,0.8090590427137936
33,0.7970442034036339
34,0.7852107263645297
35,0.7571727291173909
36,0.7455931601344525
37,0.7296817790340134
38,0.7216779786911941
39,0.7032568794759856
40,0.692566356257166
41,0.658048794165613
42,0.6434576665806184
43,0.6129795270804352
44,0.589632367869903
45,0.5874000936540169
46,0.5662787530006522
47,0.5141094024681107
48,0.4803154306776343
49,0.4072284426427475
50,0.37591332006682
51,0.3592548689886236
52,0.3214024459707617
53,0.2654835572569299
54,0.2340172404917576
55,0.16857923181152054
56,0.15601817612934044
57,0.005115203718274086
