1,6.596599862907605
2,3.3030246967679906
3,2.0867545827199363
4,1.6051406643688364
5,1.5748842277536785
6,1.464005729501621
7,1.3982418298768649
8,1.3876355126643594
9,1.3074147627607842
10,1.265382804560818
11,1.2505358200179781
12,1.1736468254989572
13,1.1279761187754223
14,1.1043121895174823
15,1.058347160622229
16,1.055942831202473
17,1.0497968003615954
18,1.0234112547049148
19,1.013266857464215
20,1.0085296779090125
21,1.0055121722365683
22,0.9941251666808938
23,0.9744433408023976
24,0.9495315172851241
25,0.934322808234491
26,0.9245455557658293
27,0.9137080727873762
28,0.8989826937450476
29,0.8739818221696871
30,0.8531130691411829
31,0.8250470442871971
32,0.8065648294107552
33,0.8004528579768038
34,0.7868901738463117
35,0.7584904185759551
36,0.7481007118325071
37,0.730258486697575
38,0.7188120225345993
39,0.7027871469410847
40,0.680241297383454
41,0.6708258084959657
42,0.6374391781748122
43,0.624582359184243
44,0.6030277121333358
45,0.5925362799166141
46,0.5691481890535799
47,0.5157101721005605
48,0.4763183774782901
49,0.4235951164670024
50,0.4025955083915997
51,0.39247953431664373
52,0.3552259271315002
53,0.3324401458904823
54,0.26858203616138737
55,0.2167903787370383
56,0.19718154540648614
57,0.004467675203817222
