,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
470,0.4331492900848389,0.014567812032283535,0.002745389938354492,0.0005102933842442804,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
471,0.46545023918151857,0.005205361793548501,0.002456188201904297,0.000177825740297257,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
472,0.47106447219848635,0.00561317294249886,0.002919912338256836,0.00028700063653739455,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.5,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,9.928208992547173e-17,333,0.5,0.5,0.5,0.4999999999999999,0.5,0.5,4.965068306494546e-17
473,0.9734619140625,0.6535607412714988,0.003216552734375,0.0008282545508373335,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.5,0.4999999999999999,0.8637088633151626,0.8756107409650715,0.4999999999999999,0.6478639208560467,0.18113468498756463,258,0.5,0.5,0.8871788641233516,0.8942234200004416,0.5,0.6562804568247587,0.1914166511951962
474,0.7645062923431396,0.4905666292284551,0.0034423828125,0.0009550932889708882,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.8648931671264877,0.5178982434887947,0.5234807187563092,0.4999999999999999,0.5754180602006689,0.5964279370159818,0.13668414774668475,266,0.8896472780093471,0.5093551878769136,0.5324548808235217,0.4999999999999999,0.556694111386301,0.5976302916192167,0.1473239241584276
475,0.7797194957733155,0.4787447800571775,0.0026605606079101564,0.0002804976253311829,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.5,0.9034928326266907,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5806985665253381,0.16139713305067632,274,0.5,0.8908745499127438,0.5,0.4999999999999999,0.5,0.5781749099825488,0.15634981996509753
476,1.9558138847351074,0.3902226079794111,0.003397369384765625,0.0009171482554043714,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.8784713132086112,0.932838683626085,0.8895315970119119,0.8607308701796889,0.8989915881220228,0.8921064376734797,0.024015448760738294,159,0.901132057597575,0.9151626941173872,0.9077249331772296,0.8853343347544675,0.9074929254919367,0.9033693890277192,0.010053110934586345
477,2.327865982055664,0.36267217621886816,0.0027368545532226564,0.00016961972410068973,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.8832994341180498,0.9203412073490813,0.8954371088229355,0.860549162123965,0.9087665957231175,0.8936707925710308,0.020720689276546106,154,0.9045977011494253,0.9000640614990393,0.911493516534494,0.8714926329276104,0.9096799068838367,0.8994655637988812,0.014547758222338957
478,2.11286301612854,0.7544688124476764,0.0034638404846191405,0.0005964851405315395,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.5,0.9302745810619825,0.8896224510397738,0.8835756107409649,0.8870274652883348,0.8179798267612147,0.16004620132946662,183,0.5,0.9142989683889637,0.9144248823698337,0.9131679515783427,0.9010252992479079,0.8285834203170095,0.1643686981439014
479,2.0067862033843995,0.3740691174567108,0.0038561344146728514,0.0009323378262208146,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 40}",0.9228557907243692,0.9263375731879667,0.8863718958207147,0.8862305673329295,0.8670517887909192,0.8977868536067628,0.02302866664592403,147,0.9131978653530377,0.9159248050542314,0.9085621506991539,0.9140051691002671,0.8745989851044406,0.9052577950622261,0.01551919949711884
