,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.171837854385376,0.23637650881228278,0.003997325897216797,0.0005747764526242808,relu,0.001,"(23, 23)",0.13,"{'NN__activation': 'relu', 'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (23, 23), 'NN__learning_rate_init': 0.13}",0.6404298596894324,0.6537515808262518,0.6524426583351952,0.658222978525115,0.6566340075010885,0.6522962169754165,0.0062752353479434255,1,0.6392651161214166,0.6501568567958168,0.6532914011937109,0.6599188599688227,0.6627062643006568,0.6530676996760848,0.008232553514008067
