,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.8853974342346191,0.22292375822100205,0.004398536682128906,0.0007999183648332543,relu,0.1,"(114, 114)",0.01,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (114, 114), 'NN__learning_rate_init': 0.01}",0.919557859648046,0.9282700421940931,0.9184671187509857,0.926990783027485,0.9149205529001408,0.9216427114615253,0.005139618207231714,1,0.9353340501677058,0.9343941312378413,0.9236278761112526,0.9379600420609849,0.9304538134579738,0.9323539826071517,0.0049845057743761025
