,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.14070048332214355,0.012297565293999956,0.0018648147583007813,0.0002111352123748879,relu,0.1,"(23, 23)",0.13,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (23, 23), 'NN__learning_rate_init': 0.13}",0.8529965563767444,0.8878760347264284,0.8709872804360993,0.85175651120533,0.8745819397993312,0.8676329609735624,0.013681121753378817,1,0.8822802197802198,0.8774901146479932,0.8780644591221364,0.877472442510327,0.8662158191548927,0.8763046110431137,0.005354585622381038
