,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.7113519668579101,0.16237053632983156,0.004106712341308594,0.0005975553943635,relu,0.001,"(23, 23)",0.13,"{'NN__activation': 'relu', 'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (23, 23), 'NN__learning_rate_init': 0.13}",0.5697325783321414,0.6357901366972504,0.62331876269227,0.6529718217206433,0.6172995291828013,0.6198225657250213,0.027861918237847498,1,0.5882142183700647,0.6249150969194991,0.6266691024197706,0.6492871761136699,0.6110304403870132,0.6200232068420035,0.020085616795188815
