,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.7031749248504638,0.3356054265937341,0.0037981986999511717,0.000748060720419047,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.0,0.48045074270104143,0.7921450358134274,0.8249433418034464,0.8091251298026988,0.5808657978406347,0.3176562890084266,270,0.002812939521800295,0.48770200244991424,0.8140053983434701,0.7970929757391726,0.8227511203297192,0.5848728872768153,0.316973529170392
1,1.180421733856201,0.4845326855429024,0.0033989906311035155,0.0004892201356344345,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.7693723454459633,0.7447979284194949,0.7652690343271171,0.824918943955534,0.7846706586826333,0.7777780929580623,0.026763048299710154,232,0.7717679621727598,0.7341656800646118,0.7766846248989099,0.8142393444367589,0.7944668782020878,0.7782648979550256,0.026631235118297663
2,1.315778923034668,0.4406753148180624,0.003998899459838867,0.0006322589856958583,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.8076098606645218,0.8165122809282509,0.8215467950647004,0.8455976180348779,0.7318600761538716,0.8046407554028936,0.038465284224768984,221,0.820236786926412,0.838485559850584,0.8300384427909965,0.829810165422006,0.7791749067184658,0.8195491723416929,0.020997398333468708
3,1.0632593154907226,0.15350151776546073,0.0031987667083740235,0.0003990416138758206,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.8116544345211766,0.7636544661483026,0.8392069033660496,0.8437839081971518,0.8093039165383945,0.8135083421408786,0.02857724925062139,212,0.819978573687429,0.7969376594969005,0.8515659743169872,0.8180287001209524,0.8168420423293073,0.8206705899903153,0.017549319122609475
4,0.906310749053955,0.16376779381449538,0.0031977176666259767,0.00040028315003380485,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.7853145898730708,0.8286749310379208,0.8278819910756834,0.8389982110912333,0.8340754704716083,0.8229603031052095,0.019276738145102328,181,0.8062476442163126,0.8272998802735558,0.8702857638730188,0.7976338751609519,0.8511589131064462,0.8305252153260572,0.02715987558106257
5,0.8927135944366456,0.07804035972649696,0.003398227691650391,0.0004902325556672507,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.8160971021632988,0.8399820516655625,0.8462730731294912,0.8623605672732051,0.8366091808267807,0.840245491617291,0.014983472433139163,131,0.8215917064222247,0.8678502409911322,0.8497990575276562,0.8286092758265214,0.8515205439112772,0.8438741649357624,0.016720935880509203
6,0.9418982982635498,0.10318420655642646,0.0029994964599609373,1.2194358685058998e-06,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.8128568879371865,0.8292281867698948,0.8149516251999955,0.8163741037685857,0.8081212080127433,0.8163084733130553,0.007038419082109096,200,0.8225803731540451,0.842316415474691,0.8334583017561922,0.8048084044333899,0.8121193640104104,0.8230565717657458,0.013652710031916494
7,0.9898837566375732,0.33585290503663967,0.0033979415893554688,0.0004898837315962845,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.8428194332337082,0.7926602884478081,0.805849993291292,0.835352175863615,0.8081212080127433,0.8169678543169172,0.018975628747962003,198,0.8529036703733236,0.7943035401049481,0.8186696402285256,0.8012315361213942,0.8209098877063176,0.8176036549069018,0.02034256726802427
8,1.0506630897521974,0.3320381230055985,0.002799224853515625,0.00039956587810160564,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.8223177136620955,0.8538312942691564,0.8381874590718295,0.8922140339634728,0.8517060774165549,0.8516202814787331,0.02320031643957101,92,0.8493843751852802,0.8622636392771745,0.8584439264261194,0.8603114371809715,0.8731216496421516,0.8607050055423395,0.007616120223930451
9,1.305582332611084,0.2426298053031972,0.004198455810546875,0.00039999520188171924,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.8764447477289198,0.8174417516608964,0.774612182245273,0.8942179416262642,0.843407234539089,0.8412159181187059,0.042560272776183364,127,0.8846940044197796,0.8251309704674362,0.7989702220358821,0.8629402710085522,0.8619428166491688,0.8467356569161637,0.03060386451441676
10,1.401350975036621,0.184566175617623,0.0032002925872802734,0.0003994726451611987,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.8824656529006474,0.8423213948790801,0.8428490672696437,0.8777444268321467,0.8641751994573461,0.8619122384074706,0.016890410178134845,46,0.8884077281812116,0.848398265628195,0.858698420955257,0.8401970915139754,0.8881501391993887,0.8647703290956056,0.020070369662316453
