,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.12860651016235353,0.0375898523210621,0.001991748809814453,0.00025130313513371284,relu,0.1,"(23, 23)",0.13,"{'NN__activation': 'relu', 'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (23, 23), 'NN__learning_rate_init': 0.13}",0.7916003785971766,0.748384817282455,0.7398647284474055,0.7437108822935593,0.7926370730718557,0.7632392539836846,0.023735510157820643,1,0.8031514462548947,0.756480151980384,0.7914223861803883,0.7665201351918531,0.798191775915903,0.7831531791046846,0.018344363682081106
